90 #SUP: 8416
1 90 #SUP: 4488
2 90 #SUP: 3928
5 90 #SUP: 3796
6 90 #SUP: 3292
7 90 #SUP: 840
11 90 #SUP: 3268
12 90 #SUP: 2684
13 90 #SUP: 2320
24 90 #SUP: 5040
31 90 #SUP: 3808
36 90 #SUP: 8200
38 90 #SUP: 6824
41 90 #SUP: 5880
53 90 #SUP: 1232
55 90 #SUP: 3552
63 90 #SUP: 2480
67 90 #SUP: 5316
71 90 #SUP: 5076
90 94 #SUP: 8216
90 97 #SUP: 7768
90 104 #SUP: 3968
90 114 #SUP: 2424
90 120 #SUP: 4064
36 71 90 94 97 107 #SUP: 1648
36 71 90 94 97 108 #SUP: 1696
36 71 90 94 97 120 #SUP: 2204
36 71 90 94 97 128 #SUP: 2304
36 71 90 94 100 114 #SUP: 1092
36 71 90 94 104 120 #SUP: 1392
36 71 90 94 114 120 #SUP: 916
36 79 88 90 94 97 #SUP: 3336
36 79 88 90 94 100 #SUP: 1504
36 79 88 90 94 104 #SUP: 2224
36 79 88 90 94 114 #SUP: 808
36 79 88 90 94 119 #SUP: 1376
36 79 88 90 94 120 #SUP: 1152
36 79 88 90 94 122 #SUP: 1972
36 79 90 94 97 104 #SUP: 2216
36 79 90 94 97 107 #SUP: 1424
36 79 90 94 97 108 #SUP: 1472
36 79 90 94 97 120 #SUP: 1792
36 79 90 94 97 128 #SUP: 1232
36 79 90 94 100 114 #SUP: 1064
36 79 90 94 104 120 #SUP: 888
36 79 90 94 114 120 #SUP: 984
36 88 90 94 97 104 #SUP: 2216
36 88 90 94 97 107 #SUP: 1424
36 88 90 94 97 108 #SUP: 1472
36 88 90 94 97 120 #SUP: 1688
36 88 90 94 97 128 #SUP: 1200
36 88 90 94 104 120 #SUP: 888
36 90 94 97 104 120 #SUP: 1376
36 90 94 97 120 128 #SUP: 1904
38 41 53 55 90 94 #SUP: 384
38 41 53 90 94 128 #SUP: 464
38 41 55 58 90 94 #SUP: 560
38 41 55 67 71 90 #SUP: 1000
38 41 55 67 90 104 #SUP: 1000
38 41 55 69 90 94 #SUP: 256
38 41 55 90 94 114 #SUP: 288
38 41 67 71 90 104 #SUP: 2608
38 41 67 90 97 104 #SUP: 2768
38 41 67 90 104 120 #SUP: 1120
38 41 71 90 97 104 #SUP: 2576
38 41 71 90 104 120 #SUP: 1120
38 41 90 97 104 120 #SUP: 1104
38 44 67 90 97 104 #SUP: 800
38 53 55 69 90 94 #SUP: 136
38 53 55 90 94 114 #SUP: 200
38 55 67 71 90 104 #SUP: 1256
38 55 67 90 97 104 #SUP: 1344
38 55 67 90 97 120 #SUP: 344
38 67 71 90 97 104 #SUP: 2952
38 67 71 90 97 120 #SUP: 1652
38 67 71 90 104 120 #SUP: 1308
38 67 90 97 104 108 #SUP: 1488
38 67 90 97 104 120 #SUP: 1256
38 71 90 97 104 120 #SUP: 1256
41 53 55 90 94 114 #SUP: 264
41 55 67 71 90 104 #SUP: 880
44 55 67 90 97 104 #SUP: 392
44 67 71 90 97 104 #SUP: 792
44 67 71 90 97 108 #SUP: 412
44 67 90 97 104 108 #SUP: 412
53 55 90 94 114 117 #SUP: 128
55 67 71 90 97 104 #SUP: 1256
55 67 71 90 97 120 #SUP: 386
55 67 71 90 104 120 #SUP: 456
55 67 90 97 104 108 #SUP: 672
67 71 90 97 104 108 #SUP: 1488
67 71 90 97 104 120 #SUP: 1364
1 3 12 41 55 90 104 #SUP: 226
1 3 38 41 55 90 104 #SUP: 308
1 3 41 55 67 90 104 #SUP: 352
1 3 41 55 71 90 104 #SUP: 352
1 5 9 31 36 90 94 #SUP: 780
1 5 9 36 50 90 94 #SUP: 204
1 5 9 36 53 90 94 #SUP: 144
1 5 9 36 67 90 94 #SUP: 646
1 5 9 36 71 90 94 #SUP: 646
1 5 9 36 79 90 94 #SUP: 516
1 5 9 36 88 90 94 #SUP: 504
1 5 9 36 90 94 97 #SUP: 756
1 5 9 36 90 94 104 #SUP: 536
1 5 11 13 36 90 94 #SUP: 212
1 5 11 31 36 90 94 #SUP: 510
1 5 11 36 38 90 94 #SUP: 722
1 5 11 36 53 90 94 #SUP: 216
1 5 11 36 55 90 94 #SUP: 302
1 5 11 36 67 90 94 #SUP: 726
1 5 11 36 71 90 94 #SUP: 606
1 5 11 36 79 90 94 #SUP: 428
1 5 11 36 90 94 97 #SUP: 692
1 5 12 13 31 41 90 #SUP: 124
1 5 12 24 31 41 90 #SUP: 354
1 5 12 31 41 55 90 #SUP: 138
1 5 12 31 41 67 90 #SUP: 240
1 5 12 31 41 71 90 #SUP: 240
1 5 12 36 41 90 94 #SUP: 474
1 5 12 36 67 90 94 #SUP: 344
1 5 12 36 71 90 94 #SUP: 344
1 5 12 36 79 90 94 #SUP: 480
1 5 12 36 88 90 94 #SUP: 480
1 5 12 36 90 94 104 #SUP: 210
1 5 12 38 41 55 90 #SUP: 218
1 5 12 41 44 90 97 #SUP: 112
1 5 12 41 55 67 90 #SUP: 240
1 5 12 41 55 71 90 #SUP: 240
1 5 12 41 55 90 104 #SUP: 234
1 5 12 41 67 71 90 #SUP: 292
1 5 12 41 67 90 97 #SUP: 304
1 5 12 41 71 90 97 #SUP: 304
1 5 12 41 90 97 108 #SUP: 204
1 5 12 44 67 90 97 #SUP: 88
1 5 12 44 71 90 97 #SUP: 88
1 5 12 67 71 90 97 #SUP: 264
1 5 12 67 71 90 104 #SUP: 220
1 5 12 67 90 97 108 #SUP: 152
1 5 12 71 90 97 108 #SUP: 152
1 5 13 24 31 41 90 #SUP: 180
1 5 13 24 31 90 97 #SUP: 208
1 5 13 31 36 90 94 #SUP: 472
1 5 13 31 38 41 90 #SUP: 360
1 5 13 31 38 55 90 #SUP: 88
1 5 13 31 38 90 104 #SUP: 360
1 5 13 31 41 67 90 #SUP: 420
1 5 13 31 41 71 90 #SUP: 420
1 5 13 31 41 90 97 #SUP: 464
1 5 13 31 44 90 97 #SUP: 124
1 5 13 31 55 67 90 #SUP: 92
1 5 13 31 55 71 90 #SUP: 92
1 5 13 31 67 71 90 #SUP: 408
1 5 13 31 67 90 97 #SUP: 424
1 5 13 31 67 90 120 #SUP: 186
1 5 13 31 71 90 97 #SUP: 424
1 5 13 31 71 90 120 #SUP: 186
1 5 13 31 90 97 108 #SUP: 228
1 5 13 31 90 97 120 #SUP: 192
1 5 13 36 38 90 94 #SUP: 376
1 5 13 36 41 90 94 #SUP: 488
1 5 13 36 53 90 94 #SUP: 120
1 5 13 36 55 90 94 #SUP: 104
1 5 13 36 67 90 94 #SUP: 444
1 5 13 36 79 90 94 #SUP: 316
1 5 13 36 88 90 94 #SUP: 300
1 5 13 36 90 94 97 #SUP: 496
1 5 13 38 41 55 90 #SUP: 120
1 5 13 38 41 67 90 #SUP: 404
1 5 13 38 41 90 104 #SUP: 392
1 5 13 38 55 67 90 #SUP: 132
1 5 13 38 55 90 104 #SUP: 120
1 5 13 38 67 90 104 #SUP: 404
1 5 13 41 44 90 97 #SUP: 136
1 5 13 41 67 90 97 #SUP: 448
1 5 13 41 90 97 108 #SUP: 244
1 5 13 44 67 90 97 #SUP: 124
1 5 13 55 67 90 97 #SUP: 120
1 5 13 67 90 97 108 #SUP: 220
1 5 16 31 36 90 94 #SUP: 612
1 5 23 36 67 90 94 #SUP: 1344
1 5 24 31 36 90 94 #SUP: 692
1 5 24 31 38 55 90 #SUP: 108
1 5 24 31 41 67 90 #SUP: 352
1 5 24 31 41 71 90 #SUP: 352
1 5 24 31 41 90 97 #SUP: 560
1 5 24 31 44 90 97 #SUP: 152
1 5 24 31 55 63 90 #SUP: 168
1 5 24 31 55 67 90 #SUP: 164
1 5 24 31 55 71 90 #SUP: 140
1 5 24 31 55 90 97 #SUP: 128
1 5 24 31 55 90 104 #SUP: 180
1 5 24 31 67 71 90 #SUP: 238
1 5 24 31 67 90 97 #SUP: 372
1 5 24 31 71 90 97 #SUP: 348
1 5 24 31 90 97 108 #SUP: 284
1 5 31 36 38 90 94 #SUP: 1004
1 5 31 36 41 90 94 #SUP: 1556
1 5 31 36 50 90 94 #SUP: 390
1 5 31 36 53 90 94 #SUP: 330
1 5 31 36 55 90 94 #SUP: 260
1 5 31 36 57 90 94 #SUP: 908
1 5 31 36 67 90 94 #SUP: 1316
1 5 31 36 71 90 94 #SUP: 1292
1 5 31 36 79 90 94 #SUP: 1024
1 5 31 36 88 90 94 #SUP: 1000
1 5 31 36 90 94 97 #SUP: 1456
1 5 31 36 90 94 100 #SUP: 600
1 5 31 36 90 94 104 #SUP: 1012
1 5 31 36 90 94 120 #SUP: 492
1 5 31 38 41 55 90 #SUP: 132
1 5 31 38 41 90 104 #SUP: 932
1 5 31 38 55 67 90 #SUP: 184
1 5 31 38 55 90 104 #SUP: 100
1 5 31 38 67 71 90 #SUP: 1024
1 5 31 38 67 90 97 #SUP: 968
1 5 31 38 67 90 120 #SUP: 492
1 5 31 41 44 90 97 #SUP: 360
1 5 31 41 55 63 90 #SUP: 208
1 5 31 41 55 67 90 #SUP: 176
1 5 31 41 55 71 90 #SUP: 176
1 5 31 41 55 90 104 #SUP: 164
1 5 31 41 67 71 90 #SUP: 1144
1 5 31 41 67 90 97 #SUP: 1168
1 5 31 41 67 90 104 #SUP: 976
1 5 31 41 71 90 97 #SUP: 1168
1 5 31 41 71 90 104 #SUP: 976
1 5 31 41 90 97 108 #SUP: 700
1 5 31 44 67 90 97 #SUP: 304
1 5 31 44 71 90 97 #SUP: 304
1 5 31 44 90 97 108 #SUP: 180
1 5 31 55 63 67 90 #SUP: 184
1 5 31 55 67 71 90 #SUP: 190
1 5 31 55 67 90 104 #SUP: 144
1 5 31 55 71 90 104 #SUP: 144
1 5 31 67 71 90 97 #SUP: 1078
1 5 31 67 71 90 104 #SUP: 984
1 5 31 67 71 90 120 #SUP: 486
1 5 31 67 90 97 108 #SUP: 588
1 5 31 67 90 97 120 #SUP: 496
1 5 31 71 90 97 108 #SUP: 588
1 5 31 71 90 97 120 #SUP: 484
1 5 36 38 41 90 94 #SUP: 1300
1 5 36 38 53 90 94 #SUP: 370
1 5 36 38 55 90 94 #SUP: 492
1 5 36 38 67 90 94 #SUP: 1352
1 5 36 38 90 94 104 #SUP: 1268
1 5 36 38 90 94 121 #SUP: 520
1 5 36 39 79 90 94 #SUP: 680
1 5 36 41 50 90 94 #SUP: 408
1 5 36 41 53 90 94 #SUP: 396
1 5 36 41 55 90 94 #SUP: 532
1 5 36 41 67 90 94 #SUP: 1600
1 5 36 41 71 90 94 #SUP: 1504
1 5 36 41 79 90 94 #SUP: 1296
1 5 36 41 88 90 94 #SUP: 1296
1 5 36 41 90 94 97 #SUP: 1728
1 5 36 41 90 94 104 #SUP: 1332
1 5 36 44 90 94 97 #SUP: 464
1 5 36 50 67 90 94 #SUP: 358
1 5 36 50 71 90 94 #SUP: 320
1 5 36 50 79 90 94 #SUP: 294
1 5 36 50 88 90 94 #SUP: 294
1 5 36 50 90 94 97 #SUP: 406
1 5 36 50 90 94 104 #SUP: 304
1 5 36 53 55 90 94 #SUP: 210
1 5 36 53 57 90 94 #SUP: 276
1 5 36 53 67 90 94 #SUP: 410
1 5 36 53 71 90 94 #SUP: 372
1 5 36 53 79 90 94 #SUP: 278
1 5 36 53 88 90 94 #SUP: 254
1 5 36 53 90 94 97 #SUP: 358
1 5 36 53 90 94 104 #SUP: 380
1 5 36 53 90 94 120 #SUP: 159
1 5 36 53 90 94 128 #SUP: 240
1 5 36 55 67 90 94 #SUP: 548
1 5 36 55 71 90 94 #SUP: 428
1 5 36 55 79 90 94 #SUP: 576
1 5 36 55 88 90 94 #SUP: 552
1 5 36 55 90 94 104 #SUP: 500
1 5 36 56 90 94 97 #SUP: 1424
1 5 36 57 67 90 94 #SUP: 940
1 5 36 57 71 90 94 #SUP: 940
1 5 36 57 79 90 94 #SUP: 376
1 5 36 57 90 94 97 #SUP: 936
1 5 36 57 90 94 104 #SUP: 932
1 5 36 57 90 94 120 #SUP: 512
1 5 36 67 71 90 94 #SUP: 1438
1 5 36 67 79 90 94 #SUP: 1108
1 5 36 67 88 90 94 #SUP: 1096
1 5 36 67 90 94 97 #SUP: 1588
1 5 36 67 90 94 104 #SUP: 1360
1 5 36 67 90 94 120 #SUP: 528
1 5 36 71 79 90 94 #SUP: 988
1 5 36 71 88 90 94 #SUP: 976
1 5 36 71 90 94 97 #SUP: 1468
1 5 36 71 90 94 104 #SUP: 1264
1 5 36 71 90 94 120 #SUP: 516
1 5 36 79 88 90 94 #SUP: 1192
1 5 36 79 90 94 97 #SUP: 1280
1 5 36 79 90 94 104 #SUP: 832
1 5 36 79 90 94 120 #SUP: 252
1 5 36 88 90 94 97 #SUP: 1256
1 5 36 88 90 94 104 #SUP: 832
1 5 36 90 94 97 107 #SUP: 880
1 5 36 90 94 97 108 #SUP: 904
1 5 36 90 94 97 120 #SUP: 532
1 5 38 41 55 67 90 #SUP: 480
1 5 38 41 55 90 104 #SUP: 420
1 5 38 41 67 71 90 #SUP: 1248
1 5 38 41 67 90 104 #SUP: 1280
1 5 38 55 67 71 90 #SUP: 416
1 5 38 55 67 90 97 #SUP: 456
1 5 38 55 67 90 104 #SUP: 448
1 5 38 67 71 90 104 #SUP: 1216
1 5 38 67 90 97 104 #SUP: 1296
1 5 41 44 67 90 97 #SUP: 392
1 5 41 44 71 90 97 #SUP: 360
1 5 41 44 90 97 108 #SUP: 224
1 5 41 55 67 71 90 #SUP: 408
1 5 41 55 67 90 104 #SUP: 464
1 5 41 55 71 90 104 #SUP: 368
1 5 41 67 71 90 97 #SUP: 1296
1 5 41 67 71 90 104 #SUP: 1208
1 5 41 67 90 97 108 #SUP: 748
1 5 41 71 90 97 108 #SUP: 700
1 5 44 67 71 90 97 #SUP: 352
1 5 44 67 90 97 104 #SUP: 352
1 5 44 67 90 97 108 #SUP: 204
1 5 44 71 90 97 108 #SUP: 188
1 5 55 67 71 90 97 #SUP: 342
1 5 55 67 71 90 104 #SUP: 376
1 5 67 71 90 97 104 #SUP: 1248
1 5 67 71 90 97 108 #SUP: 676
1 5 67 71 90 97 120 #SUP: 526
1 5 67 71 90 104 120 #SUP: 528
1 5 67 90 97 104 108 #SUP: 660
1 6 9 36 90 94 97 #SUP: 756
1 6 11 13 36 90 94 #SUP: 212
1 6 11 31 36 90 94 #SUP: 510
1 6 11 36 38 90 94 #SUP: 594
1 6 11 36 53 90 94 #SUP: 184
1 6 11 36 55 90 94 #SUP: 174
1 6 11 36 67 90 94 #SUP: 598
1 6 11 36 79 90 94 #SUP: 300
1 6 11 36 90 94 97 #SUP: 564
1 6 12 13 31 41 90 #SUP: 124
1 6 12 24 31 41 90 #SUP: 306
1 6 12 31 41 67 90 #SUP: 216
1 6 12 31 41 71 90 #SUP: 216
1 6 12 36 67 90 94 #SUP: 192
1 6 12 36 71 90 94 #SUP: 192
1 6 12 36 79 90 94 #SUP: 304
1 6 12 36 88 90 94 #SUP: 304
1 6 12 67 71 90 97 #SUP: 136
1 6 12 67 90 97 108 #SUP: 88
1 6 12 71 90 97 108 #SUP: 88
1 6 13 24 31 41 90 #SUP: 180
1 6 13 24 31 90 97 #SUP: 208
1 6 13 31 36 90 94 #SUP: 472
1 6 13 31 38 41 90 #SUP: 360
1 6 13 31 38 55 90 #SUP: 88
1 6 13 31 38 90 104 #SUP: 360
1 6 13 31 41 67 90 #SUP: 420
1 6 13 31 41 71 90 #SUP: 420
1 6 13 31 41 90 97 #SUP: 464
1 6 13 31 44 90 97 #SUP: 124
1 6 13 31 55 67 90 #SUP: 92
1 6 13 31 55 71 90 #SUP: 92
1 6 13 31 67 71 90 #SUP: 408
1 6 13 31 67 90 97 #SUP: 424
1 6 13 31 67 90 120 #SUP: 186
1 6 13 31 71 90 97 #SUP: 424
1 6 13 31 71 90 120 #SUP: 186
1 6 13 31 90 97 108 #SUP: 228
1 6 13 31 90 97 120 #SUP: 192
1 6 13 36 38 90 94 #SUP: 376
1 6 13 36 41 90 94 #SUP: 488
1 6 13 36 53 90 94 #SUP: 120
1 6 13 36 55 90 94 #SUP: 104
1 6 13 36 67 90 94 #SUP: 444
1 6 13 36 79 90 94 #SUP: 316
1 6 13 36 88 90 94 #SUP: 300
1 6 13 36 90 94 97 #SUP: 496
1 6 13 38 41 55 90 #SUP: 120
1 6 13 38 41 67 90 #SUP: 404
1 6 13 38 41 90 104 #SUP: 392
1 6 13 38 55 67 90 #SUP: 132
1 6 13 38 55 90 104 #SUP: 120
1 6 13 38 67 90 104 #SUP: 404
1 6 13 41 44 90 97 #SUP: 136
1 6 13 41 67 90 97 #SUP: 448
1 6 13 41 90 97 108 #SUP: 244
1 6 13 44 67 90 97 #SUP: 124
1 6 13 55 67 90 97 #SUP: 120
1 6 13 67 90 97 108 #SUP: 220
1 6 16 31 36 90 94 #SUP: 564
1 6 23 36 67 90 94 #SUP: 1088
1 6 24 31 36 90 94 #SUP: 596
1 6 24 31 38 55 90 #SUP: 108
1 6 24 31 41 90 97 #SUP: 560
1 6 24 31 44 90 97 #SUP: 152
1 6 24 31 55 90 97 #SUP: 128
1 6 24 31 67 90 97 #SUP: 372
1 6 24 31 71 90 97 #SUP: 348
1 6 24 31 90 97 108 #SUP: 284
1 6 31 36 38 90 94 #SUP: 1004
1 6 31 36 41 90 94 #SUP: 1460
1 6 31 36 53 90 94 #SUP: 298
1 6 31 36 55 90 94 #SUP: 164
1 6 31 36 57 90 94 #SUP: 908
1 6 31 36 67 90 94 #SUP: 1268
1 6 31 36 71 90 94 #SUP: 1244
1 6 31 36 79 90 94 #SUP: 928
1 6 31 36 88 90 94 #SUP: 904
1 6 31 36 90 94 97 #SUP: 1456
1 6 31 36 90 94 100 #SUP: 600
1 6 31 36 90 94 120 #SUP: 492
1 6 31 38 41 55 90 #SUP: 132
1 6 31 38 41 90 104 #SUP: 932
1 6 31 38 55 67 90 #SUP: 184
1 6 31 38 55 90 104 #SUP: 100
1 6 31 38 67 71 90 #SUP: 1024
1 6 31 38 67 90 97 #SUP: 968
1 6 31 38 67 90 120 #SUP: 492
1 6 31 41 44 90 97 #SUP: 360
1 6 31 41 67 71 90 #SUP: 1120
1 6 31 41 67 90 97 #SUP: 1168
1 6 31 41 71 90 97 #SUP: 1168
1 6 31 41 90 97 108 #SUP: 700
1 6 31 44 67 90 97 #SUP: 304
1 6 31 44 71 90 97 #SUP: 304
1 6 31 44 90 97 108 #SUP: 180
1 6 31 55 67 71 90 #SUP: 166
1 6 31 67 71 90 97 #SUP: 1078
1 6 31 67 71 90 120 #SUP: 486
1 6 31 67 90 97 108 #SUP: 588
1 6 31 67 90 97 120 #SUP: 496
1 6 31 71 90 97 108 #SUP: 588
1 6 31 71 90 97 120 #SUP: 484
1 6 36 38 41 90 94 #SUP: 1044
1 6 36 38 53 90 94 #SUP: 306
1 6 36 38 55 90 94 #SUP: 236
1 6 36 38 67 90 94 #SUP: 1096
1 6 36 38 90 94 104 #SUP: 1012
1 6 36 38 90 94 121 #SUP: 520
1 6 36 41 67 90 94 #SUP: 1296
1 6 36 41 79 90 94 #SUP: 944
1 6 36 41 88 90 94 #SUP: 944
1 6 36 41 90 94 97 #SUP: 1472
1 6 36 44 90 94 97 #SUP: 400
1 6 36 50 90 94 97 #SUP: 406
1 6 36 53 55 90 94 #SUP: 114
1 6 36 53 57 90 94 #SUP: 276
1 6 36 53 67 90 94 #SUP: 330
1 6 36 53 71 90 94 #SUP: 292
1 6 36 53 79 90 94 #SUP: 182
1 6 36 53 90 94 97 #SUP: 294
1 6 36 53 90 94 104 #SUP: 284
1 6 36 53 90 94 120 #SUP: 159
1 6 36 53 90 94 128 #SUP: 240
1 6 36 55 67 90 94 #SUP: 244
1 6 36 55 79 90 94 #SUP: 224
1 6 36 56 90 94 97 #SUP: 1424
1 6 36 57 67 90 94 #SUP: 940
1 6 36 57 71 90 94 #SUP: 940
1 6 36 57 79 90 94 #SUP: 376
1 6 36 57 90 94 97 #SUP: 936
1 6 36 57 90 94 104 #SUP: 932
1 6 36 57 90 94 120 #SUP: 512
1 6 36 67 71 90 94 #SUP: 1158
1 6 36 67 79 90 94 #SUP: 804
1 6 36 67 88 90 94 #SUP: 792
1 6 36 67 90 94 97 #SUP: 1332
1 6 36 67 90 94 104 #SUP: 1056
1 6 36 67 90 94 120 #SUP: 528
1 6 36 71 79 90 94 #SUP: 684
1 6 36 71 88 90 94 #SUP: 672
1 6 36 71 90 94 97 #SUP: 1212
1 6 36 71 90 94 120 #SUP: 516
1 6 36 79 88 90 94 #SUP: 840
1 6 36 79 90 94 97 #SUP: 1024
1 6 36 79 90 94 120 #SUP: 252
1 6 36 88 90 94 97 #SUP: 1000
1 6 36 90 94 97 107 #SUP: 752
1 6 36 90 94 97 108 #SUP: 776
1 6 36 90 94 97 120 #SUP: 532
1 6 38 41 55 67 90 #SUP: 224
1 6 38 41 55 90 104 #SUP: 164
1 6 38 41 67 90 104 #SUP: 1024
1 6 38 55 67 90 97 #SUP: 200
1 6 38 55 67 90 104 #SUP: 192
1 6 38 67 90 97 104 #SUP: 1040
1 6 41 44 67 90 97 #SUP: 328
1 6 41 44 90 97 108 #SUP: 192
1 6 41 67 90 97 108 #SUP: 620
1 6 44 67 71 90 97 #SUP: 288
1 6 44 67 90 97 104 #SUP: 288
1 6 44 67 90 97 108 #SUP: 172
1 6 44 71 90 97 108 #SUP: 156
1 6 67 71 90 97 104 #SUP: 992
1 6 67 71 90 97 108 #SUP: 548
1 6 67 71 90 97 120 #SUP: 526
1 6 67 71 90 104 120 #SUP: 528
1 6 67 90 97 104 108 #SUP: 532
1 7 12 31 41 55 90 #SUP: 130
1 7 24 31 55 67 90 #SUP: 108
1 7 24 31 55 71 90 #SUP: 108
1 7 31 38 41 55 90 #SUP: 116
1 7 31 41 55 63 90 #SUP: 208
1 7 31 55 67 71 90 #SUP: 142
1 9 16 31 36 90 94 #SUP: 664
1 9 31 36 41 90 94 #SUP: 1520
1 9 31 36 50 90 94 #SUP: 416
1 9 31 36 53 90 94 #SUP: 300
1 9 31 36 67 90 94 #SUP: 1306
1 9 31 36 71 90 94 #SUP: 1306
1 9 31 36 79 90 94 #SUP: 1076
1 9 31 36 88 90 94 #SUP: 1040
1 9 31 36 90 94 97 #SUP: 1508
1 9 31 36 90 94 104 #SUP: 1104
1 9 36 39 79 90 94 #SUP: 740
1 9 36 44 90 94 97 #SUP: 384
1 9 36 50 67 90 94 #SUP: 344
1 9 36 50 71 90 94 #SUP: 344
1 9 36 50 79 90 94 #SUP: 288
1 9 36 50 88 90 94 #SUP: 288
1 9 36 50 90 94 97 #SUP: 384
1 9 36 50 90 94 104 #SUP: 304
1 9 36 53 67 90 94 #SUP: 274
1 9 36 53 71 90 94 #SUP: 274
1 9 36 53 79 90 94 #SUP: 172
1 9 36 53 90 94 104 #SUP: 280
1 9 36 56 90 94 97 #SUP: 1424
1 9 36 57 90 94 97 #SUP: 948
1 9 36 67 71 90 94 #SUP: 1181
1 9 36 67 79 90 94 #SUP: 778
1 9 36 67 88 90 94 #SUP: 760
1 9 36 67 90 94 97 #SUP: 1282
1 9 36 67 90 94 104 #SUP: 1080
1 9 36 71 79 90 94 #SUP: 778
1 9 36 71 88 90 94 #SUP: 760
1 9 36 71 90 94 97 #SUP: 1282
1 9 36 71 90 94 104 #SUP: 1080
1 9 36 79 88 90 94 #SUP: 896
1 9 36 79 90 94 97 #SUP: 980
1 9 36 79 90 94 104 #SUP: 576
1 9 36 88 90 94 97 #SUP: 944
1 9 36 88 90 94 104 #SUP: 576
1 9 36 90 94 97 108 #SUP: 760
1 9 36 90 94 97 120 #SUP: 564
1 11 13 31 36 90 94 #SUP: 348
1 11 13 36 53 90 94 #SUP: 152
1 11 13 36 55 90 94 #SUP: 156
1 11 13 36 67 90 94 #SUP: 424
1 11 13 36 79 90 94 #SUP: 232
1 11 13 36 90 94 97 #SUP: 408
1 11 31 36 38 90 94 #SUP: 1032
1 11 31 36 53 90 94 #SUP: 336
1 11 31 36 55 90 94 #SUP: 204
1 11 31 36 57 90 94 #SUP: 924
1 11 31 36 67 90 94 #SUP: 1042
1 11 31 36 71 90 94 #SUP: 994
1 11 31 36 79 90 94 #SUP: 436
1 11 31 36 90 94 97 #SUP: 948
1 11 31 36 90 94 120 #SUP: 500
1 11 36 38 41 90 94 #SUP: 1432
1 11 36 38 53 90 94 #SUP: 428
1 11 36 38 55 90 94 #SUP: 616
1 11 36 38 67 90 94 #SUP: 1472
1 11 36 38 90 94 121 #SUP: 568
1 11 36 53 55 90 94 #SUP: 248
1 11 36 53 67 90 94 #SUP: 438
1 11 36 53 71 90 94 #SUP: 362
1 11 36 53 79 90 94 #SUP: 288
1 11 36 53 90 94 97 #SUP: 392
1 11 36 55 67 90 94 #SUP: 626
1 11 36 55 71 90 94 #SUP: 386
1 11 36 55 79 90 94 #SUP: 596
1 11 36 67 71 90 94 #SUP: 1241
1 11 36 67 79 90 94 #SUP: 866
1 11 36 67 90 94 97 #SUP: 1378
1 11 36 71 79 90 94 #SUP: 626
1 11 36 71 90 94 97 #SUP: 1138
1 11 36 79 90 94 97 #SUP: 820
1 12 13 24 31 41 90 #SUP: 328
1 12 13 31 41 67 90 #SUP: 284
1 12 13 31 41 71 90 #SUP: 284
1 12 24 31 41 67 90 #SUP: 520
1 12 24 31 41 71 90 #SUP: 520
1 12 24 31 41 90 97 #SUP: 704
1 12 31 36 41 90 94 #SUP: 776
1 12 31 38 41 55 90 #SUP: 312
1 12 31 41 55 63 90 #SUP: 432
1 12 31 41 55 67 90 #SUP: 376
1 12 31 41 55 71 90 #SUP: 376
1 12 31 41 55 90 104 #SUP: 360
1 12 31 41 67 71 90 #SUP: 468
1 12 36 41 55 90 94 #SUP: 520
1 12 36 41 67 90 94 #SUP: 696
1 12 36 41 71 90 94 #SUP: 696
1 12 36 41 79 90 94 #SUP: 976
1 12 36 41 88 90 94 #SUP: 976
1 12 36 53 67 90 94 #SUP: 168
1 12 36 53 71 90 94 #SUP: 168
1 12 36 53 79 90 94 #SUP: 168
1 12 36 53 88 90 94 #SUP: 168
1 12 36 53 90 94 104 #SUP: 152
1 12 36 67 71 90 94 #SUP: 580
1 12 36 67 79 90 94 #SUP: 696
1 12 36 67 88 90 94 #SUP: 696
1 12 36 71 79 90 94 #SUP: 696
1 12 36 71 88 90 94 #SUP: 696
1 12 36 79 88 90 94 #SUP: 1000
1 12 38 41 55 90 104 #SUP: 472
1 12 41 44 67 90 97 #SUP: 192
1 12 41 44 71 90 97 #SUP: 192
1 12 41 44 90 97 108 #SUP: 112
1 12 41 55 67 71 90 #SUP: 596
1 12 41 55 67 90 104 #SUP: 536
1 12 41 55 71 90 104 #SUP: 536
1 12 41 67 71 90 97 #SUP: 576
1 12 41 67 90 97 108 #SUP: 304
1 12 41 71 90 97 108 #SUP: 304
1 12 44 67 71 90 97 #SUP: 176
1 12 44 67 90 97 108 #SUP: 88
1 12 44 71 90 97 108 #SUP: 88
1 12 67 71 90 97 104 #SUP: 496
1 12 67 71 90 97 108 #SUP: 264
1 12 67 71 90 104 120 #SUP: 152
1 13 24 31 36 90 94 #SUP: 368
1 13 24 31 41 90 97 #SUP: 448
1 13 24 31 44 90 97 #SUP: 140
1 13 24 31 55 90 97 #SUP: 288
1 13 24 31 67 90 97 #SUP: 392
1 13 24 31 71 90 97 #SUP: 392
1 13 24 31 90 97 108 #SUP: 200
1 13 31 36 38 90 94 #SUP: 696
1 13 31 36 41 90 94 #SUP: 904
1 13 31 36 53 90 94 #SUP: 240
1 13 31 36 55 90 94 #SUP: 168
1 13 31 36 57 90 94 #SUP: 648
1 13 31 36 67 90 94 #SUP: 832
1 13 31 36 71 90 94 #SUP: 832
1 13 31 36 79 90 94 #SUP: 576
1 13 31 36 88 90 94 #SUP: 528
