90 #SUP: 8416
1 90 #SUP: 4488
2 90 #SUP: 3928
5 90 #SUP: 3796
6 90 #SUP: 3292
7 90 #SUP: 840
11 90 #SUP: 3268
12 90 #SUP: 2684
13 90 #SUP: 2320
24 90 #SUP: 5040
31 90 #SUP: 3808
36 90 #SUP: 8200
38 90 #SUP: 6824
41 90 #SUP: 5880
53 90 #SUP: 1232
55 90 #SUP: 3552
63 90 #SUP: 2480
67 90 #SUP: 5316
71 90 #SUP: 5076
90 94 #SUP: 8216
90 97 #SUP: 7768
90 104 #SUP: 3968
90 114 #SUP: 2424
90 120 #SUP: 4064
23 36 38 79 90 94 104 #SUP: 1928
23 36 38 88 90 94 104 #SUP: 1928
23 36 38 90 94 97 104 #SUP: 2976
23 36 38 90 94 104 120 #SUP: 1224
23 36 50 90 94 97 104 #SUP: 688
23 36 53 57 90 94 104 #SUP: 624
23 36 53 67 71 90 94 #SUP: 840
23 36 53 67 79 90 94 #SUP: 592
23 36 53 67 88 90 94 #SUP: 592
23 36 53 67 90 94 104 #SUP: 832
23 36 53 71 79 90 94 #SUP: 528
23 36 53 71 88 90 94 #SUP: 528
23 36 53 71 90 94 104 #SUP: 768
23 36 53 79 88 90 94 #SUP: 520
23 36 53 79 90 94 104 #SUP: 592
23 36 53 88 90 94 104 #SUP: 592
23 36 53 90 94 97 104 #SUP: 824
23 36 55 67 71 90 94 #SUP: 1072
23 36 55 67 79 90 94 #SUP: 1168
23 36 55 67 88 90 94 #SUP: 1168
23 36 57 67 90 94 104 #SUP: 2080
23 36 57 71 90 94 104 #SUP: 2080
23 36 57 79 90 94 104 #SUP: 1072
23 36 57 88 90 94 104 #SUP: 1072
23 36 57 90 94 97 104 #SUP: 2120
23 36 57 90 94 104 120 #SUP: 1192
23 36 67 71 79 90 94 #SUP: 1720
23 36 67 71 88 90 94 #SUP: 1720
23 36 67 71 90 94 104 #SUP: 2776
23 36 67 79 88 90 94 #SUP: 1552
23 36 67 79 90 94 104 #SUP: 1888
23 36 67 88 90 94 104 #SUP: 1888
23 36 67 90 94 97 104 #SUP: 2936
23 36 67 90 94 104 120 #SUP: 1248
23 36 71 79 88 90 94 #SUP: 1360
23 36 71 79 90 94 104 #SUP: 1696
23 36 71 88 90 94 104 #SUP: 1696
23 36 71 90 94 97 104 #SUP: 2744
23 36 71 90 94 104 120 #SUP: 1248
23 36 79 88 90 94 104 #SUP: 1648
23 36 79 90 94 97 104 #SUP: 1928
23 36 79 90 94 104 120 #SUP: 744
23 36 88 90 94 97 104 #SUP: 1928
23 36 88 90 94 104 120 #SUP: 744
23 36 90 94 97 104 120 #SUP: 1232
24 31 36 39 90 97 100 #SUP: 1104
24 31 36 55 79 90 94 #SUP: 536
24 31 36 79 90 94 97 #SUP: 1272
24 36 38 41 55 90 94 #SUP: 1336
24 36 38 42 90 94 97 #SUP: 2000
24 36 38 55 57 90 94 #SUP: 1408
24 36 38 55 81 90 94 #SUP: 464
24 36 38 55 90 94 97 #SUP: 1568
24 36 38 55 90 94 121 #SUP: 736
24 36 38 55 90 94 128 #SUP: 640
24 36 38 90 94 97 120 #SUP: 2528
24 36 38 90 94 97 128 #SUP: 1184
24 36 38 90 94 114 125 #SUP: 584
24 36 38 90 94 114 128 #SUP: 640
24 36 39 55 79 90 94 #SUP: 456
24 36 39 67 79 90 94 #SUP: 788
24 36 39 71 79 90 94 #SUP: 788
24 36 39 79 88 90 94 #SUP: 1408
24 36 39 79 90 94 97 #SUP: 1192
24 36 41 46 90 94 97 #SUP: 688
24 36 41 47 55 90 94 #SUP: 528
24 36 41 50 55 90 94 #SUP: 528
24 36 41 50 90 94 97 #SUP: 688
24 36 41 50 90 94 122 #SUP: 496
24 36 41 55 66 90 94 #SUP: 1464
24 36 41 55 70 90 94 #SUP: 1440
24 36 41 55 90 94 122 #SUP: 720
24 36 41 90 94 97 122 #SUP: 1456
24 36 42 67 90 94 97 #SUP: 1236
24 36 42 71 90 94 97 #SUP: 1188
24 36 42 79 90 94 97 #SUP: 1304
24 36 42 88 90 94 97 #SUP: 1200
24 36 42 90 94 97 120 #SUP: 2000
24 36 42 90 94 97 128 #SUP: 848
24 36 42 90 97 100 114 #SUP: 1840
24 36 47 55 90 94 97 #SUP: 504
24 36 50 55 90 94 97 #SUP: 516
24 36 50 79 88 90 94 #SUP: 436
24 36 55 57 81 90 94 #SUP: 520
24 36 55 57 90 94 97 #SUP: 1560
24 36 55 57 90 94 128 #SUP: 632
24 36 55 67 79 90 94 #SUP: 516
24 36 55 71 79 90 94 #SUP: 468
24 36 55 79 88 90 94 #SUP: 624
24 36 55 81 90 94 97 #SUP: 520
24 36 55 90 94 97 120 #SUP: 920
24 36 55 90 94 97 128 #SUP: 704
24 36 56 90 94 97 100 #SUP: 2752
24 36 63 66 90 94 114 #SUP: 1040
24 36 63 67 79 90 94 #SUP: 624
24 36 63 67 88 90 94 #SUP: 624
24 36 63 67 90 94 114 #SUP: 1008
24 36 63 70 90 94 114 #SUP: 1008
24 36 63 71 90 94 114 #SUP: 1008
24 36 63 79 88 90 94 #SUP: 768
24 36 63 79 90 94 114 #SUP: 1184
24 36 63 88 90 94 114 #SUP: 1152
24 36 67 71 79 90 94 #SUP: 850
24 36 67 71 88 90 94 #SUP: 832
24 36 67 71 90 94 97 #SUP: 994
24 36 67 71 90 94 114 #SUP: 522
24 36 67 79 88 90 94 #SUP: 1208
24 36 67 79 90 94 97 #SUP: 1316
24 36 67 79 90 94 114 #SUP: 612
24 36 67 88 90 94 97 #SUP: 1280
24 36 67 90 94 97 100 #SUP: 1412
24 36 71 79 88 90 94 #SUP: 1160
24 36 71 79 90 94 97 #SUP: 1268
24 36 71 79 90 94 114 #SUP: 612
24 36 71 88 90 94 97 #SUP: 1232
24 36 71 90 94 97 100 #SUP: 1412
24 36 79 88 90 94 97 #SUP: 1792
24 36 79 88 90 94 119 #SUP: 752
24 36 79 90 94 97 100 #SUP: 1992
24 36 90 94 97 120 128 #SUP: 944
24 38 41 55 90 94 128 #SUP: 488
24 38 41 55 90 97 120 #SUP: 744
24 38 63 67 71 90 97 #SUP: 624
24 38 63 67 90 97 120 #SUP: 984
24 38 63 67 90 97 123 #SUP: 480
24 38 63 71 90 97 120 #SUP: 960
24 38 63 71 90 97 123 #SUP: 480
24 38 63 90 97 120 123 #SUP: 672
24 38 67 71 90 97 120 #SUP: 624
24 55 67 71 90 97 104 #SUP: 480
31 36 38 41 53 90 94 #SUP: 600
31 36 38 53 67 90 94 #SUP: 596
31 36 38 53 90 94 128 #SUP: 484
31 36 38 55 67 90 94 #SUP: 440
31 36 38 67 71 90 94 #SUP: 2120
31 36 38 67 79 90 94 #SUP: 920
31 36 38 67 88 90 94 #SUP: 920
31 36 38 67 90 94 120 #SUP: 1024
31 36 38 79 90 94 97 #SUP: 752
31 36 38 79 90 94 120 #SUP: 480
31 36 38 90 94 97 120 #SUP: 968
31 36 38 90 94 97 128 #SUP: 1808
31 36 39 67 79 90 94 #SUP: 700
31 36 39 71 79 90 94 #SUP: 700
31 36 39 79 88 90 94 #SUP: 1320
31 36 39 79 90 94 97 #SUP: 1104
31 36 41 53 67 90 94 #SUP: 632
31 36 41 53 71 90 94 #SUP: 632
31 36 41 53 90 94 104 #SUP: 600
31 36 41 55 90 94 98 #SUP: 600
31 36 41 67 71 90 94 #SUP: 2352
31 36 41 67 79 90 94 #SUP: 1432
31 36 41 67 88 90 94 #SUP: 1432
31 36 41 67 90 94 104 #SUP: 1976
31 36 41 71 79 90 94 #SUP: 1432
31 36 41 71 88 90 94 #SUP: 1432
31 36 41 71 90 94 104 #SUP: 1976
31 36 41 79 88 90 94 #SUP: 1656
31 36 41 79 90 94 104 #SUP: 968
31 36 41 88 90 94 104 #SUP: 968
31 36 53 57 67 90 94 #SUP: 532
31 36 53 57 71 90 94 #SUP: 532
31 36 53 57 90 94 97 #SUP: 512
31 36 53 57 90 94 104 #SUP: 512
31 36 53 67 71 90 94 #SUP: 634
31 36 53 67 90 94 97 #SUP: 488
31 36 53 67 90 94 104 #SUP: 544
31 36 53 71 90 94 104 #SUP: 544
31 36 55 63 79 90 94 #SUP: 464
31 36 55 63 90 94 114 #SUP: 512
31 36 55 67 71 90 94 #SUP: 490
31 36 55 67 79 90 94 #SUP: 532
31 36 55 67 88 90 94 #SUP: 496
31 36 55 71 79 90 94 #SUP: 484
31 36 55 71 88 90 94 #SUP: 448
31 36 55 79 88 90 94 #SUP: 592
31 36 55 79 90 94 114 #SUP: 528
31 36 55 88 90 94 114 #SUP: 424
31 36 57 67 71 90 94 #SUP: 1858
31 36 57 67 79 90 94 #SUP: 724
31 36 57 67 90 94 97 #SUP: 1772
31 36 57 67 90 94 120 #SUP: 988
31 36 57 71 79 90 94 #SUP: 724
31 36 57 71 90 94 97 #SUP: 1772
31 36 57 71 90 94 120 #SUP: 988
31 36 57 79 90 94 97 #SUP: 656
31 36 57 79 90 94 120 #SUP: 448
31 36 67 71 79 90 94 #SUP: 1226
31 36 67 71 88 90 94 #SUP: 1208
31 36 67 71 90 94 97 #SUP: 2106
31 36 67 71 90 94 104 #SUP: 2008
31 36 67 71 90 94 120 #SUP: 1018
31 36 67 79 88 90 94 #SUP: 1152
31 36 67 79 90 94 97 #SUP: 1276
31 36 67 79 90 94 104 #SUP: 928
31 36 67 79 90 94 120 #SUP: 484
31 36 67 88 90 94 97 #SUP: 1240
31 36 67 88 90 94 104 #SUP: 928
31 36 71 79 88 90 94 #SUP: 1104
31 36 71 79 90 94 97 #SUP: 1228
31 36 71 79 90 94 104 #SUP: 928
31 36 71 79 90 94 120 #SUP: 460
31 36 71 88 90 94 97 #SUP: 1192
31 36 71 88 90 94 104 #SUP: 928
31 36 79 88 90 94 97 #SUP: 1368
31 36 79 88 90 94 104 #SUP: 688
31 36 79 90 94 97 120 #SUP: 464
31 38 41 55 67 71 90 #SUP: 488
31 38 41 67 71 90 104 #SUP: 2024
31 38 67 71 90 104 120 #SUP: 1096
36 38 41 47 55 90 94 #SUP: 584
36 38 41 50 90 94 97 #SUP: 1024
36 38 41 53 90 94 104 #SUP: 792
36 38 41 53 90 94 128 #SUP: 452
36 38 41 55 57 90 94 #SUP: 1416
36 38 41 55 58 90 94 #SUP: 536
36 38 41 55 90 94 97 #SUP: 2000
36 38 41 55 90 94 104 #SUP: 824
36 38 41 55 90 94 121 #SUP: 776
36 38 41 55 90 94 122 #SUP: 820
36 38 41 55 90 94 125 #SUP: 568
36 38 41 57 90 94 97 #SUP: 3312
36 38 41 57 90 94 104 #SUP: 2136
36 38 41 57 90 94 120 #SUP: 1744
36 38 41 57 90 94 121 #SUP: 1544
36 38 41 57 90 94 128 #SUP: 2168
36 38 41 90 94 97 121 #SUP: 1608
36 38 41 90 94 97 122 #SUP: 928
36 38 42 67 90 94 97 #SUP: 1360
36 38 42 71 90 94 97 #SUP: 1312
36 38 42 79 90 94 97 #SUP: 1392
36 38 42 88 90 94 97 #SUP: 1360
36 38 42 90 94 97 120 #SUP: 2008
36 38 46 90 94 97 110 #SUP: 540
36 38 47 55 90 94 97 #SUP: 608
36 38 50 55 90 94 97 #SUP: 620
36 38 50 57 90 94 97 #SUP: 984
36 38 50 67 90 94 97 #SUP: 668
36 38 50 79 90 94 97 #SUP: 428
36 38 50 88 90 94 97 #SUP: 428
36 38 50 90 94 97 104 #SUP: 704
36 38 50 90 94 97 110 #SUP: 540
36 38 50 90 94 97 120 #SUP: 542
36 38 50 90 94 97 121 #SUP: 482
36 38 50 90 94 97 128 #SUP: 612
36 38 53 67 79 90 94 #SUP: 564
36 38 53 67 88 90 94 #SUP: 564
36 38 53 67 90 94 97 #SUP: 748
36 38 53 79 88 90 94 #SUP: 492
36 38 53 79 90 94 97 #SUP: 540
36 38 53 88 90 94 97 #SUP: 508
36 38 55 57 90 94 120 #SUP: 784
36 38 55 67 71 90 94 #SUP: 1256
36 38 55 67 79 90 94 #SUP: 1400
36 38 55 67 88 90 94 #SUP: 1400
36 38 55 79 90 94 97 #SUP: 1232
36 38 55 90 94 97 120 #SUP: 928
36 38 55 90 94 97 121 #SUP: 816
36 38 55 90 94 97 122 #SUP: 912
36 38 56 67 90 94 97 #SUP: 2736
36 38 56 71 90 94 97 #SUP: 2736
36 38 56 77 90 94 97 #SUP: 1440
36 38 56 79 90 94 97 #SUP: 1728
36 38 56 86 90 94 97 #SUP: 1440
36 38 56 88 90 94 97 #SUP: 1728
36 38 56 90 94 97 120 #SUP: 2736
36 38 56 90 94 97 128 #SUP: 2304
36 38 57 67 90 94 104 #SUP: 2072
36 38 57 71 90 94 104 #SUP: 2072
36 38 57 79 90 94 104 #SUP: 1064
36 38 57 88 90 94 104 #SUP: 1064
36 38 57 90 94 97 104 #SUP: 2112
36 38 57 90 94 97 120 #SUP: 1704
36 38 57 90 94 97 128 #SUP: 2256
36 38 57 90 94 104 120 #SUP: 1144
36 38 57 90 94 104 128 #SUP: 1832
36 38 63 67 79 90 94 #SUP: 576
36 38 63 67 88 90 94 #SUP: 576
36 38 63 79 88 90 94 #SUP: 528
36 38 63 90 94 100 114 #SUP: 1952
36 38 67 71 79 90 94 #SUP: 2024
36 38 67 71 88 90 94 #SUP: 2024
36 38 67 71 90 94 97 #SUP: 3192
36 38 67 71 90 94 104 #SUP: 2864
36 38 67 71 90 94 114 #SUP: 656
36 38 67 71 90 94 120 #SUP: 1644
36 38 67 79 88 90 94 #SUP: 1904
36 38 67 79 90 94 97 #SUP: 2352
36 38 67 79 90 94 104 #SUP: 1976
36 38 67 79 90 94 114 #SUP: 560
36 38 67 79 90 94 120 #SUP: 1128
36 38 67 88 90 94 97 #SUP: 2352
36 38 67 88 90 94 104 #SUP: 1976
36 38 67 88 90 94 114 #SUP: 560
36 38 67 88 90 94 120 #SUP: 1128
36 38 67 90 94 97 104 #SUP: 3024
36 38 67 90 94 97 120 #SUP: 2048
36 38 67 90 94 97 128 #SUP: 2160
36 38 67 90 94 104 120 #SUP: 1248
36 38 67 90 94 114 120 #SUP: 880
36 38 71 79 88 90 94 #SUP: 1664
36 38 71 79 90 94 97 #SUP: 2112
36 38 71 79 90 94 104 #SUP: 1784
36 38 71 79 90 94 114 #SUP: 560
36 38 71 79 90 94 120 #SUP: 1104
36 38 71 88 90 94 97 #SUP: 2112
36 38 71 88 90 94 104 #SUP: 1784
36 38 71 88 90 94 114 #SUP: 560
36 38 71 88 90 94 120 #SUP: 1104
36 38 71 90 94 97 104 #SUP: 2832
36 38 71 90 94 97 120 #SUP: 2024
36 38 71 90 94 97 128 #SUP: 2112
36 38 71 90 94 104 120 #SUP: 1248
36 38 71 90 94 114 120 #SUP: 880
36 38 77 86 90 94 97 #SUP: 768
36 38 77 90 94 97 120 #SUP: 1368
36 38 77 90 94 97 128 #SUP: 1008
36 38 79 88 90 94 97 #SUP: 2112
36 38 79 88 90 94 104 #SUP: 1736
36 38 79 88 90 94 114 #SUP: 512
36 38 79 88 90 94 120 #SUP: 1008
36 38 79 90 94 97 104 #SUP: 2016
36 38 79 90 94 97 120 #SUP: 1576
36 38 79 90 94 97 128 #SUP: 1040
36 38 79 90 94 104 120 #SUP: 744
36 38 79 90 94 114 120 #SUP: 912
36 38 86 90 94 97 120 #SUP: 1368
36 38 86 90 94 97 128 #SUP: 1008
36 38 88 90 94 97 104 #SUP: 2016
36 38 88 90 94 97 120 #SUP: 1544
36 38 88 90 94 97 128 #SUP: 1008
36 38 88 90 94 104 120 #SUP: 744
36 38 88 90 94 114 120 #SUP: 880
36 38 90 94 97 104 120 #SUP: 1232
36 38 90 94 97 110 120 #SUP: 816
36 38 90 94 97 120 128 #SUP: 1760
36 38 90 94 97 121 128 #SUP: 1104
36 38 90 94 114 120 125 #SUP: 592
36 39 67 71 79 90 94 #SUP: 546
36 39 67 79 88 90 94 #SUP: 856
36 39 67 79 90 94 97 #SUP: 748
36 39 71 79 88 90 94 #SUP: 856
36 39 71 79 90 94 97 #SUP: 748
36 39 79 88 90 94 97 #SUP: 1224
36 39 79 88 90 94 104 #SUP: 488
36 41 46 90 94 97 122 #SUP: 448
36 41 50 56 90 94 97 #SUP: 784
36 41 50 67 71 90 94 #SUP: 544
36 41 50 67 79 90 94 #SUP: 432
36 41 50 67 88 90 94 #SUP: 432
36 41 50 67 90 94 97 #SUP: 672
36 41 50 67 90 94 104 #SUP: 592
36 41 50 71 90 94 104 #SUP: 528
36 41 50 79 88 90 94 #SUP: 560
36 41 50 79 90 94 97 #SUP: 560
36 41 50 88 90 94 97 #SUP: 560
36 41 50 90 94 97 122 #SUP: 480
36 41 53 67 71 90 94 #SUP: 760
36 41 53 67 79 90 94 #SUP: 536
36 41 53 67 88 90 94 #SUP: 536
36 41 53 67 90 94 104 #SUP: 776
36 41 53 71 79 90 94 #SUP: 472
36 41 53 71 88 90 94 #SUP: 472
36 41 53 71 90 94 104 #SUP: 712
36 41 53 79 88 90 94 #SUP: 512
36 41 53 79 90 94 104 #SUP: 584
36 41 53 88 90 94 104 #SUP: 584
36 41 55 67 71 90 94 #SUP: 880
36 41 55 67 79 90 94 #SUP: 1048
36 41 55 67 88 90 94 #SUP: 1048
36 41 55 71 79 90 94 #SUP: 856
36 41 55 71 88 90 94 #SUP: 856
36 41 55 79 88 90 94 #SUP: 1144
36 41 56 67 90 94 97 #SUP: 2384
36 41 56 71 90 94 97 #SUP: 2384
36 41 56 79 90 94 97 #SUP: 1888
36 41 56 88 90 94 97 #SUP: 1888
36 41 67 71 79 90 94 #SUP: 1688
36 41 67 71 88 90 94 #SUP: 1688
36 41 67 71 90 94 97 #SUP: 2568
36 41 67 71 90 94 104 #SUP: 2488
36 41 67 79 88 90 94 #SUP: 1848
36 41 67 79 90 94 97 #SUP: 1936
36 41 67 79 90 94 104 #SUP: 1672
36 41 67 88 90 94 97 #SUP: 1936
36 41 67 88 90 94 104 #SUP: 1672
36 41 71 79 88 90 94 #SUP: 1656
36 41 71 79 90 94 97 #SUP: 1744
36 41 71 79 90 94 104 #SUP: 1480
36 41 71 88 90 94 97 #SUP: 1744
36 41 71 88 90 94 104 #SUP: 1480
36 41 79 88 90 94 97 #SUP: 2208
36 41 79 88 90 94 104 #SUP: 1576
36 41 79 88 90 94 119 #SUP: 1152
36 41 79 88 90 94 122 #SUP: 1844
36 42 55 79 90 94 97 #SUP: 704
36 42 56 90 94 97 120 #SUP: 1824
36 42 67 71 90 94 97 #SUP: 1098
36 42 67 79 90 94 97 #SUP: 1164
36 42 67 88 90 94 97 #SUP: 1128
36 42 67 90 94 97 114 #SUP: 908
36 42 67 90 94 97 120 #SUP: 1292
36 42 67 90 94 97 128 #SUP: 624
36 42 71 79 90 94 97 #SUP: 1116
36 42 71 88 90 94 97 #SUP: 1080
36 42 71 90 94 97 114 #SUP: 908
36 42 71 90 94 97 120 #SUP: 1268
36 42 71 90 94 97 128 #SUP: 576
36 42 79 88 90 94 97 #SUP: 1128
36 42 79 90 94 97 114 #SUP: 976
36 42 79 90 94 97 120 #SUP: 1360
36 42 79 90 94 97 128 #SUP: 656
36 42 88 90 94 97 120 #SUP: 1256
36 42 88 90 94 97 128 #SUP: 624
36 42 90 94 97 114 123 #SUP: 656
36 42 90 94 97 120 128 #SUP: 824
36 43 79 88 90 94 97 #SUP: 472
36 44 67 71 90 94 97 #SUP: 792
36 44 67 79 90 94 97 #SUP: 632
36 44 67 88 90 94 97 #SUP: 632
36 44 67 90 94 97 104 #SUP: 792
36 44 67 90 94 97 107 #SUP: 444
36 44 67 90 94 97 108 #SUP: 460
36 44 71 79 90 94 97 #SUP: 568
36 44 71 88 90 94 97 #SUP: 568
36 44 71 90 94 97 108 #SUP: 428
36 44 79 88 90 94 97 #SUP: 664
36 50 56 67 90 94 97 #SUP: 640
36 50 56 71 90 94 97 #SUP: 640
36 50 56 79 90 94 97 #SUP: 528
36 50 56 88 90 94 97 #SUP: 528
36 50 57 90 94 97 104 #SUP: 608
36 50 57 90 94 97 120 #SUP: 536
36 50 57 90 94 97 128 #SUP: 656
36 50 67 71 79 90 94 #SUP: 424
36 50 67 71 88 90 94 #SUP: 424
36 50 67 71 90 94 97 #SUP: 688
36 50 67 71 90 94 104 #SUP: 648
36 50 67 79 88 90 94 #SUP: 516
36 50 67 79 90 94 97 #SUP: 564
36 50 67 79 90 94 104 #SUP: 472
36 50 67 88 90 94 97 #SUP: 564
36 50 67 88 90 94 104 #SUP: 472
36 50 67 90 94 97 104 #SUP: 712
36 50 67 90 94 97 128 #SUP: 524
36 50 71 79 88 90 94 #SUP: 440
36 50 71 79 90 94 97 #SUP: 488
36 50 71 88 90 94 97 #SUP: 488
36 50 71 90 94 97 104 #SUP: 648
36 50 79 88 90 94 97 #SUP: 644
36 50 79 88 90 94 104 #SUP: 472
36 50 79 88 90 94 122 #SUP: 464
36 50 79 90 94 97 104 #SUP: 472
36 50 88 90 94 97 104 #SUP: 472
36 51 67 90 94 97 128 #SUP: 492
36 53 55 67 79 90 94 #SUP: 464
36 53 55 67 88 90 94 #SUP: 428
36 53 55 79 88 90 94 #SUP: 452
36 53 57 67 71 90 94 #SUP: 570
36 53 57 67 90 94 97 #SUP: 556
36 53 57 71 90 94 97 #SUP: 556
36 53 67 71 79 90 94 #SUP: 546
36 53 67 71 88 90 94 #SUP: 528
36 53 67 71 90 94 97 #SUP: 706
36 53 67 71 90 94 104 #SUP: 768
36 53 67 79 88 90 94 #SUP: 532
36 53 67 79 90 94 97 #SUP: 536
36 53 67 79 90 94 104 #SUP: 592
36 53 67 88 90 94 97 #SUP: 500
36 53 67 88 90 94 104 #SUP: 592
36 53 71 79 88 90 94 #SUP: 456
36 53 71 79 90 94 97 #SUP: 460
36 53 71 79 90 94 104 #SUP: 528
36 53 71 88 90 94 104 #SUP: 528
36 53 79 88 90 94 97 #SUP: 452
36 53 79 88 90 94 104 #SUP: 592
36 55 67 71 79 90 94 #SUP: 1354
36 55 67 71 88 90 94 #SUP: 1336
36 55 67 79 88 90 94 #SUP: 1600
36 55 67 79 90 94 97 #SUP: 1340
36 55 71 79 88 90 94 #SUP: 1360
36 55 71 79 90 94 97 #SUP: 1100
36 55 79 88 90 94 104 #SUP: 1648
36 56 67 71 90 94 97 #SUP: 2584
36 56 67 79 90 94 97 #SUP: 1760
36 56 67 88 90 94 97 #SUP: 1760
36 56 67 90 94 97 120 #SUP: 1896
36 56 67 90 94 97 128 #SUP: 2112
36 56 71 79 90 94 97 #SUP: 1760
36 56 71 88 90 94 97 #SUP: 1760
36 56 71 90 94 97 120 #SUP: 1896
36 56 71 90 94 97 128 #SUP: 2112
36 56 79 88 90 94 97 #SUP: 2032
36 56 79 90 94 97 120 #SUP: 1392
36 56 79 90 94 97 128 #SUP: 960
36 56 88 90 94 97 120 #SUP: 1392
36 56 88 90 94 97 128 #SUP: 960
36 56 90 94 97 120 128 #SUP: 1536
36 57 67 71 79 90 94 #SUP: 1066
36 57 67 71 90 94 97 #SUP: 2114
36 57 67 71 90 94 104 #SUP: 2200
36 57 67 71 90 94 120 #SUP: 1198
36 57 67 79 90 94 97 #SUP: 1052
36 57 67 79 90 94 104 #SUP: 1120
36 57 67 79 90 94 120 #SUP: 676
36 57 67 88 90 94 104 #SUP: 1120
36 57 67 90 94 97 104 #SUP: 2168
36 57 67 90 94 97 120 #SUP: 1164
36 57 67 90 94 104 120 #SUP: 1216
36 57 71 79 90 94 97 #SUP: 1052
36 57 71 79 90 94 104 #SUP: 1120
36 57 71 79 90 94 120 #SUP: 676
36 57 71 88 90 94 104 #SUP: 1120
36 57 71 90 94 97 104 #SUP: 2168
36 57 71 90 94 97 120 #SUP: 1164
36 57 71 90 94 104 120 #SUP: 1216
36 57 79 88 90 94 104 #SUP: 880
36 57 79 90 94 97 104 #SUP: 1160
36 57 79 90 94 97 120 #SUP: 696
36 57 79 90 94 104 120 #SUP: 712
36 57 88 90 94 97 104 #SUP: 1160
36 57 88 90 94 104 120 #SUP: 712
36 57 90 94 97 104 120 #SUP: 1200
36 57 90 94 97 120 128 #SUP: 1272
36 60 79 88 90 94 97 #SUP: 1376
36 63 67 71 90 94 114 #SUP: 696
36 63 67 79 88 90 94 #SUP: 456
36 63 67 79 90 94 114 #SUP: 672
36 63 67 88 90 94 114 #SUP: 672
36 63 71 79 90 94 114 #SUP: 672
36 63 71 88 90 94 114 #SUP: 672
36 63 79 88 90 94 114 #SUP: 768
36 67 71 79 88 90 94 #SUP: 2012
36 67 71 79 90 94 97 #SUP: 2298
36 67 71 79 90 94 100 #SUP: 586
36 67 71 79 90 94 104 #SUP: 1984
36 67 71 79 90 94 114 #SUP: 442
36 67 71 79 90 94 120 #SUP: 1014
36 67 71 88 90 94 97 #SUP: 2280
36 67 71 88 90 94 100 #SUP: 568
36 67 71 88 90 94 104 #SUP: 1984
36 67 71 88 90 94 114 #SUP: 424
36 67 71 88 90 94 120 #SUP: 996
36 67 71 90 94 97 104 #SUP: 2960
36 67 71 90 94 97 107 #SUP: 1520
36 67 71 90 94 97 108 #SUP: 1568
36 67 71 90 94 97 120 #SUP: 1718
36 67 71 90 94 97 128 #SUP: 2160
36 67 71 90 94 100 114 #SUP: 642
36 67 71 90 94 104 120 #SUP: 1356
36 67 71 90 94 114 120 #SUP: 466
36 67 79 88 90 94 97 #SUP: 2464
36 67 79 88 90 94 100 #SUP: 776
36 67 79 88 90 94 104 #SUP: 1936
36 67 79 88 90 94 114 #SUP: 448
36 67 79 88 90 94 119 #SUP: 976
36 67 79 88 90 94 120 #SUP: 864
36 67 79 88 90 94 122 #SUP: 1244
36 67 79 90 94 97 104 #SUP: 2072
36 67 79 90 94 97 107 #SUP: 1168
36 67 79 90 94 97 108 #SUP: 1216
36 67 79 90 94 97 120 #SUP: 1220
36 67 79 90 94 97 128 #SUP: 1056
36 67 79 90 94 100 114 #SUP: 564
36 67 79 90 94 104 120 #SUP: 816
36 67 79 90 94 114 120 #SUP: 484
36 67 88 90 94 97 104 #SUP: 2072
36 67 88 90 94 97 107 #SUP: 1168
36 67 88 90 94 97 108 #SUP: 1216
36 67 88 90 94 97 120 #SUP: 1184
36 67 88 90 94 97 128 #SUP: 1056
36 67 88 90 94 104 120 #SUP: 816
36 67 90 94 97 104 107 #SUP: 1488
36 67 90 94 97 104 108 #SUP: 1536
36 67 90 94 97 104 120 #SUP: 1304
36 67 90 94 97 120 128 #SUP: 1368
36 68 79 88 90 94 97 #SUP: 704
36 71 79 88 90 94 97 #SUP: 2224
36 71 79 88 90 94 100 #SUP: 776
36 71 79 88 90 94 104 #SUP: 1744
36 71 79 88 90 94 114 #SUP: 448
36 71 79 88 90 94 119 #SUP: 880
36 71 79 88 90 94 120 #SUP: 840
36 71 79 88 90 94 122 #SUP: 1148
36 71 79 90 94 97 104 #SUP: 1880
36 71 79 90 94 97 107 #SUP: 1072
36 71 79 90 94 97 108 #SUP: 1120
36 71 79 90 94 97 120 #SUP: 1196
36 71 79 90 94 97 128 #SUP: 1008
36 71 79 90 94 100 114 #SUP: 564
36 71 79 90 94 104 120 #SUP: 816
36 71 79 90 94 114 120 #SUP: 484
36 71 88 90 94 97 104 #SUP: 1880
36 71 88 90 94 97 107 #SUP: 1072
36 71 88 90 94 97 108 #SUP: 1120
36 71 88 90 94 97 120 #SUP: 1160
36 71 88 90 94 97 128 #SUP: 1008
36 71 88 90 94 104 120 #SUP: 816
36 71 90 94 97 104 120 #SUP: 1304
36 71 90 94 97 120 128 #SUP: 1344
36 79 88 90 94 97 104 #SUP: 1832
36 79 88 90 94 97 107 #SUP: 1232
36 79 88 90 94 97 108 #SUP: 1280
36 79 88 90 94 97 119 #SUP: 1232
36 79 88 90 94 97 120 #SUP: 1064
36 79 88 90 94 97 122 #SUP: 1648
36 79 88 90 94 97 128 #SUP: 672
36 79 88 90 94 104 119 #SUP: 864
